,id,text,created_at,withheld
22,1311816784278941697,Great Article on Pfizer's Covid19 Vaccine! It may be Available Soon! https://t.co/EHR2iCNqpt,2020-10-01T23:54:28.000Z,
23,1311816613256101888,"CNN: Elon Musk doubles down on Covid-19 skepticism and says he won't take future vaccine. (""Everybody dies"" he says. Hard to point to any empirical evidence that he's wrong on that one.) @PatUnleashed @KeithMalinak
 https://t.co/OtvEhbYzAv

via @GoogleNews",2020-10-01T23:53:47.000Z,
24,1311816533321175040,"Pharma companies never agreed on what makes a ""successful"" COVID-19 vaccine trial

https://t.co/M5JG1zgsLQ",2020-10-01T23:53:28.000Z,
25,1311816526337634304,https://t.co/QQZEilnf5f,2020-10-01T23:53:26.000Z,
26,1311816371098050560,"“Issues over production, efficacy and public trust mean restrictions may be needed for some time.” #covid19 #vaccines https://t.co/z4W4Obhwvt",2020-10-01T23:52:49.000Z,
27,1311816347639336962,"@AshokaUS fellow @pritikrishtel and her org @IMAKglobal are working hard so you don’t have to choose between bankruptcy and life saving medication, or the covid vaccine. Learn about how at link below #health #equity https://t.co/mYO2uQfalj",2020-10-01T23:52:44.000Z,
28,1311816310435704832,@RGVzoomin God almighty has created everything for the benefit of human beings. More and more sharks will take birth everyday. So we can use sharks to produce vaccine for covid 19 treatment.,2020-10-01T23:52:35.000Z,
29,1311816226344071168,"We may not have a vaccine for COVID-19 yet, but we do have one for flu. #knockoutflu #fightflu
Learn more: https://t.co/X2zqMuZyJC",2020-10-01T23:52:15.000Z,
30,1311816224905457664,"This year, it’s more important than ever to get vaccinated against the flu. The flu vaccine can keep you from getting and spreading the flu to others during the COVID-19 pandemic, and help keep our hospitals from being overwhelmed. https://t.co/6LcuWxGeTL",2020-10-01T23:52:15.000Z,
31,1311816187605524480,"@RubinReport Christ disavowing white supremacy needs boosters too!? First Covid looks like we will need boosters for the vaccine, and now this? https://t.co/oLua7CErWF",2020-10-01T23:52:06.000Z,
32,1311816049071853568,Wistar Institute lab tech and immigrant on frontline developing COVID-19 vaccine https://t.co/1uGq6ulv8R via @6abc,2020-10-01T23:51:33.000Z,
33,1311816035633442816,"@chadbensonshow You have a brother with autism , but you think the fast tracked Covid vaccine will be safe, because govt says so... https://t.co/KwlipjnUwb",2020-10-01T23:51:29.000Z,
34,1311816006755643397,#COVID19 vaccine trials are excluding older people. That's a big problem. My latest for @PopSci: https://t.co/RmKaMHncF5,2020-10-01T23:51:23.000Z,
35,1311815960052068353,"Vaccine trial participants report exhaustion, fevers, headache  https://t.co/xihYIUH076",2020-10-01T23:51:11.000Z,
36,1311815791948357632,"Moderna chief says Covid-19 vaccine could be widely available by late March

https://t.co/mjDtICyMMW",2020-10-01T23:50:31.000Z,
37,1311815784105226241,Coronavirus update: Moderna targets Thanksgiving for vaccine results as pressure mounts on Pfizer  some so called scientists like Dr. Howard r pure politically biased. How he knew that his vaccine policy matters r acceptable to mass people??? I don't . https://t.co/7HBMluRc4S,2020-10-01T23:50:29.000Z,
38,1311815776215732225,"@vivavelo @TomiLahren On average between 300,000 and 500,000 get the flu each year (even with a vaccine) and between 60,000 and 90,000 die. That make it much worse than the Covid virus but we never shut down for the flu. So that means you must hate people. See how that works! It goes both ways.",2020-10-01T23:50:28.000Z,
39,1311815751351758849,"https://t.co/Jt3wq8A5NE
Pfizer CEO: ‘Disappointed’ in presidential debate, vows no political pressure on Covid shot
https://t.co/VWXoR3V88z",2020-10-01T23:50:22.000Z,
40,1311815624662937602,"If media didn’t want to divide us, it could be so simple about COVID

-it’s no one’s fault but China
-it hit 188 countries
-no one way is better than another
-no “solution” is without serious consequences

Nothing eliminates COVID but vaccine

Thank God for Operation Warp Speed",2020-10-01T23:49:51.000Z,
41,1311815585102266368,Pfizer CEO Hits Back at the Politicization of Their COVID-19 Vaccine https://t.co/F5p7RNdFVE via @politicususa,2020-10-01T23:49:42.000Z,
42,1311815567612010498,"Moderna CEO says vaccine won't be ready to be distributed widely until spring:

https://t.co/5sdecIb6BS",2020-10-01T23:49:38.000Z,
43,1311815469804982275,"Wistar Institute lab tech and immigrant on frontline developing COVID-19 vaccine. @AJohnson6ABC reports:
https://t.co/j6JQJ4Ex8J",2020-10-01T23:49:15.000Z,
44,1311815450729291776,@paulowens782 @leslievb3 @SRKane1 @stella_immanuel https://t.co/dGQ4PNTzX8,2020-10-01T23:49:10.000Z,
45,1311815415685812225,"Gov. Little keeps Idaho in Stage 4 again, touts vaccine plans; many metrics failed https://t.co/GIrIZgyllS",2020-10-01T23:49:02.000Z,
46,1311815228770975746,"Tweet this whenever u run into covid, climate, vaccine deniers
https://t.co/TprMUOjzhq",2020-10-01T23:48:17.000Z,
47,1311815196135092225,Pfizer CEO pushes back against Trump claim on vaccine timing https://t.co/jGIizSFnk4,2020-10-01T23:48:09.000Z,
48,1311815184680247297,Live attenuated vaccines take more time to develop. But a nasal spray vaccine would be the easiest to distribute and apply.  https://t.co/uvxk9IyY7B,2020-10-01T23:48:07.000Z,
49,1311815146906554368,"@flavinkins @BillyBostickson @bej_gff @angoffinet @derkauz Any qualified virologist here to comment on possible consequences of reported CDC Atlanta CoV-2 contamination on Flu Vaccine Seed Strain?

cf  CDC Atlanta as ""Sloppy lab practices""+""contaminated with the coronavirus""+""glaring scientific breakdown""

https://t.co/vlOMvlABGE",2020-10-01T23:47:58.000Z,
50,1311815042455674880,"Everyone 6 months or older should get flu shot amid COVID, experts say https://t.co/0jYSy83GKB https://t.co/DQaPAxcBp7",2020-10-01T23:47:33.000Z,
51,1311815038684987392,"Everyone 6 months or older should get flu shot amid COVID, experts say https://t.co/sxKUNkrBpJ",2020-10-01T23:47:32.000Z,
52,1311815030325694464,"⁦@pfizer⁩ chief draws line in sand, won’t be rushed on vaccine.  https://t.co/4dVLFAWY92",2020-10-01T23:47:30.000Z,
53,1311814930291724288,"@Danielcoulter3 @Forsake_All @SkyNews It’s already known that it’s not possible to develop a vaccine for the common cold, that’s why we don’t have one. We’re talking about a vaccine for coronavirus here, not the common cold, they are not the same virus.",2020-10-01T23:47:06.000Z,
54,1311814925216555010,https://t.co/QAr7sfZclt,2020-10-01T23:47:05.000Z,
55,1311814898389835778,Nasdaq Jumps says she would take coronavirus vaccine if approved #fakeheadlinebot #learntocode #makeatwitterbot #javascript,2020-10-01T23:46:58.000Z,
56,1311814864441159684,Whatever next ? Have they ran out of aborted foetus’s https://t.co/UG5ZBtztfF,2020-10-01T23:46:50.000Z,
57,1311814769557544960,COVID-19 Vaccine Protocols Reveal That Trials Are Designed to Succeed - https://t.co/6LmZRWgI8a via @shareaholic,2020-10-01T23:46:28.000Z,
58,1311814710107537408,Pfizer CEO Hits Back at the Politicization of Their COVID-19 Vaccine https://t.co/zM4dvlWI3B via @politicususa,2020-10-01T23:46:13.000Z,
59,1311814667665379328,Take the jab or lose your job: Medical journal calls for a MANDATORY Covid vaccine https://t.co/LAe6jKnwfw,2020-10-01T23:46:03.000Z,
60,1311814639097802752,Tune in next week to hear from leading experts regarding COVID-19 vaccine development and protecting the scientific integrity of these lifesaving efforts. Link to join below. https://t.co/bhLJoCmwdp,2020-10-01T23:45:56.000Z,
61,1311814626791874563,"I just saw a video clip on this, then dug deeper. It’s true! They say these crabs are “millions of years old” and can give our blood longevity as these crabs have had longevity. They want to use their blue blood in the COVID vaccine. 😨 https://t.co/RMFv8ayRj6",2020-10-01T23:45:54.000Z,
62,1311814581170270208,"@MonkeyHazard @tyeujis @Amanda05597148 @VicGovAu A wider pipeline isn't going to address the issue of long-term effects. Moreover, the parallel actioning of a usually sequential process raises its own concerns, including with the management of dependencies. In short, the safety of a fast-tracked COVID vaccine is questionable.",2020-10-01T23:45:43.000Z,
63,1311814553089572865,"View The Woodlands Township COVID-19 Update for October 1: https://t.co/scieVFnKuv
➡️ Montgomery &amp; Harris Co COVID-19 Case Count
➡️ Community Assistance Center Sat Market
➡️ It’s a Good Time to Get Your Flu Vaccine
➡️ #TravelConfidently this Fall
➡️ Staying Safe While in Public https://t.co/gh1GXbkL7p",2020-10-01T23:45:36.000Z,
64,1311814537184600065,"https://t.co/OCUsvLSJrO
新型コロナのワクチン治験が始まって、参加者から非公式な副作用の報告が出ているようです。ただし、参加者は二重盲検のため、本物かプラセボかは分かっていません。
副作用は２回目の接種で強く、３８度以上の発熱や疼痛、倦怠感などで新型コロナの症状に似ているようです。",2020-10-01T23:45:32.000Z,
65,1311814489428447237,Covid: Vaccine will 'not return life to normal in spring' https://t.co/uK6X0Ixrln,2020-10-01T23:45:21.000Z,
66,1311814419199000576,The director of the CDC states that a COVID-19 vaccine won't be widely available until next year. NPR has the scoop @ https://t.co/GF4gXIBV34,2020-10-01T23:45:04.000Z,
67,1311814401159200772,"Tough news day for @realDonaldTrump
https://t.co/nDhyye1C6n",2020-10-01T23:45:00.000Z,
68,1311814195814510592,Salesforce CEO: COVID Vaccine Is Biggest Technology Challenge In History https://t.co/8Uu7DFADln,2020-10-01T23:44:11.000Z,
69,1311814151967256576,"Vaccines that appear particularly suitable to needle-free technology are DNA-based ones, including a #COVID19 vaccine being developed in Australia. 

@vasssssso @maxdecourten @victoriauninews https://t.co/UDNAdJL7iS",2020-10-01T23:44:00.000Z,
70,1311814091644653568,"Coronavirus update: U.S. deaths fall in September, vaccine side effects reported https://t.co/RfoecCqY5h via @ConsumerAffairs",2020-10-01T23:43:46.000Z,
71,1311814088100462593,"Never gonna hapoen and stop talking about it than it stops fucked up media.Pandemic could drag on even if a vaccine is found, report warns https://t.co/RjBu18d77L",2020-10-01T23:43:45.000Z,
72,1311814034438619137,"@realDonaldTrump @seanhannity Hey donald, remember Tuesday night when you said vaccines will be ready before the election?

You were lying out your arse.

https://t.co/jTM1d3rJw6",2020-10-01T23:43:32.000Z,
73,1311814017527226373,Indonesia Gears Up for Covid-19 Vaccine Production - Jakarta Globe: Indonesia Gears Up for Covid-19… &gt; https://t.co/ze3WtZYeDV,2020-10-01T23:43:28.000Z,
74,1311813953220227072,"Covid vaccine trial 'moving at the speed of science,' not political pressure, Pfizer CEO says https://t.co/cw1xxowaY4 via @nbcnews",2020-10-01T23:43:13.000Z,
75,1311813897880391681,"#Pfizer’s chief executive on Thursday wrote that political rhetoric “is undercutting public confidence” in #coronavirus vaccine development. #Trump named the company during Tuesday's presidential debate, saying that a #vaccine was “weeks away.” https://t.co/aXWGO8Vft4",2020-10-01T23:43:00.000Z,
76,1311813816724848640,"Coronavirus vaccine trial participants: Exhaustion, fever, headaches https://t.co/7eJwacaE3E",2020-10-01T23:42:40.000Z,
77,1311813764438732800,"Coronavirus vaccine trial participants report exhaustion, fever and headaches @CNBC https://t.co/KYF2ff0PFE",2020-10-01T23:42:28.000Z,
78,1311813736487886848,"@BerardiXHS @awilsonxhs #116gov
 https://t.co/1uky5t5Z6N
A lot of people were disappointed in the debate",2020-10-01T23:42:21.000Z,
79,1311813697984245762,Pelosi says she would take coronavirus vaccine if approved - Fox News https://t.co/90v3XWJtkR,2020-10-01T23:42:12.000Z,
80,1311813658012311553,"どの銘柄が噴くのかが大事な訳で。。。

新型コロナウイルスの感染拡大を抑えるカギは、予防ワクチンの開発だ。世界では160を超すワクチン候補が開発されており、一部は臨床試験の最終段階に入った。ワクチンの開発大競争をビジュアルに解説する。 #日経ビジュアルデータ  https://t.co/cGCBbVBI8A",2020-10-01T23:42:03.000Z,
81,1311813528265781248,"@alpha_exposure Absolutely right. No more covid play. By the time $MSB $MESO resolve the issues, no more covid related ARDS. The vaccine will be there.",2020-10-01T23:41:32.000Z,
82,1311813516060434432,@KevinJOsborne Military will be in place “for covid vaccine distribution” across the nation on January 20th when Pelosi tries 20th amendment due to ballot stalemate and tries to split the military and have states secede.,2020-10-01T23:41:29.000Z,
83,1311813426575015936,"@Peppers00581730 @PolinaM36 @fionasims11 @DavidLevan15 @MattHancock Catching measles promotes long term/lifelong immunity, yet we’ve only achieved herd immunity through vaccination. Without a covid vaccine will herd immunity ever be achieved if natural immunity is short term? I wouldn’t hold my breath... #Covid19 #CovidVaccine #HerdImmunity",2020-10-01T23:41:07.000Z,
84,1311813421529214976,"FDA widens probe into AstraZeneca Covid vaccine https://t.co/g8vSDQ1l3a via @financialtimes
@FatEmperor @abirballan @DrHoenderkamp @AlistairHaimes @DrEliDavid @BallouxFrancois @gummibear737",2020-10-01T23:41:06.000Z,
85,1311813180255956992,"I heard that the Moderna Vaccine against COVID-19 may be available by late March 2021. My estimate of the US death toll will probably be like 500,000! I'm NOT even kidding.",2020-10-01T23:40:09.000Z,
86,1311813139231633408,"Who cares, not me. Pelosi says she would take coronavirus vaccine if approved

https://t.co/JZGXruLyjl",2020-10-01T23:39:59.000Z,
87,1311813137541271553,China Begins Unproven But Widespread Vaccination Program – Coronavirus vaccine trial subjects report... https://t.co/0uuH5PRnpx,2020-10-01T23:39:58.000Z,
88,1311812961112121345,"The Texas A&amp;M Student Senate discussed renaming a bus route in honor of Matthew Gaines and the creation of a COVID-19 vaccine at their Wednesday meeting.
https://t.co/qFP9wDBQA9",2020-10-01T23:39:16.000Z,
89,1311812896880431105,‘Littered with failure’: Scientists warn race to produce vaccine could be harmful | The New Daily https://t.co/F891fEipz9 How many more people like me getting extremely concerned about this rush. Completely trust scientists but not companies rushing to make big bucks.,2020-10-01T23:39:01.000Z,
90,1311812816224034816,@MQaveli @PressSec @johnrobertsFox So what did he mean when he said he was vaccinated??? This was in April there is still not a vaccine! Were these DS media traitors given a real vaccine that was already created when they created covid in a lab. And only certain people got the vax to protect them! Interesting!,2020-10-01T23:38:42.000Z,
91,1311812732694474752,"But...but...@DonaldTrump said ""soon."" He wouldn't lie, would he? ... Moderna's vaccine won't be ready for the public until spring, CEO says https://t.co/WoAmxE4thx via @BostonDotCom",2020-10-01T23:38:22.000Z,
92,1311812709495779329,"#johnson 
#vaccinations

https://t.co/XtnPcw3LfP",2020-10-01T23:38:16.000Z,
93,1311812646774030336,What did some of the previous #vaccination campaigns look like in Australia and what can we learn from them? Prof Raina MacIntyre looks at the history of Australia's vaccination campaigns and highlights strategies for a #COVID19 rollout. @Globalbiosec  https://t.co/iKoTmv4o4n,2020-10-01T23:38:01.000Z,
94,1311812629673902080,Then We North America Will Get A Better COVID 19 Vaccine Second.,2020-10-01T23:37:57.000Z,
95,1311812624967847936,"There it is. Guess I'll be setting my appt up for flu. Let the stampedes begin!!

Colorado health officials: Flu vaccine is the best way to reduce dual impact of COVID-19, influenza https://t.co/TQCI8ocosl",2020-10-01T23:37:56.000Z,
96,1311812577807097856,@DrDenaGrayson I'd prefer (a) they be test bunnies for the Coronavirus vaccine. And (b) forced sterilization (at least of Wohl....do we really need him procreating?),2020-10-01T23:37:45.000Z,
97,1311812536358985728,"@McKaylaRoseJ OPERATION “WARPED"" SPEED

On 9/13, Pfizer said its third-stage Covid-19 vaccine trial may be finished by late October. Really? I’m subject # 10551141. I had my first injection on 8/28. The study lasts TWO YEARS.

Why the pre-election rush? $1.95 billion buys MORE than a vaccine.",2020-10-01T23:37:35.000Z,
98,1311812435351941120,"Pandemic could drag on even if a vaccine is found, report warns https://t.co/hVo5FPQb6e https://t.co/lSfZwctmoe TORONTO — Even if a COVID-19 vaccine is found soon, it could still take a while for life to return to normal, according to new research from the United Kingdom … Rea…",2020-10-01T23:37:11.000Z,
99,1311812355626545152,@realDonaldTrump The Towering Lies of President Trump https://t.co/hFEF1NlMC8,2020-10-01T23:36:52.000Z,
100,1311812328594329600,Covid: Vaccine will 'not return life to normal in spring' https://t.co/gf21p7S7Oa,2020-10-01T23:36:46.000Z,
101,1311812155868618754,Covid: Vaccine will 'not return life to normal in spring' https://t.co/teietxKhfS,2020-10-01T23:36:04.000Z,
102,1311811993691516928,"People are stupid.

https://t.co/wDczMPzFit",2020-10-01T23:35:26.000Z,
103,1311811987500929025,Just commented on @thejournal_ie: FactCheck: Many of the claims made about Covid-19 in a leaflet sent to Dublin ho - https://t.co/M7emz1kCg5,2020-10-01T23:35:24.000Z,
104,1311811942072414210,I will continue to order takeout to support the restaurants. I'm not going inside a COVID petri dish until there is a working vaccine. https://t.co/JqDHLp1eL1,2020-10-01T23:35:13.000Z,
105,1311811893447872513,"The European Medicines Agency has started a “rolling review” process for the COVID-19 vaccine being developed by Oxford University and AstraZeneca, a move it hopes will speed any eventual approval.
https://t.co/RaKVvyNSFu",2020-10-01T23:35:02.000Z,
106,1311811884706922496,"FDA broadens U.S. safety inquiry into AstraZeneca COVID-19 vaccine, report says, raising prospect of further delays https://t.co/iYtzfr5F3m #Evenseg #Safety #Caracas #Miami #Madrid #COVID19",2020-10-01T23:35:00.000Z,
107,1311811848782532608,"Way worse than before, even with a vaccine. You have to understand that the COVID-19 Pandemic is more than just some “deadly disease.” It's real as it gets. And people will continue to die as long as they refuse to listen to science. Because right now, politics isn't it!",2020-10-01T23:34:51.000Z,
108,1311811847268438017,"When it comes down to COVID-19, I'm not so sure about taking a COVID-19 Vaccine. Even if it is approved by health officials. In my opinion people should may as well continue to wear masks. Because when you have health officials like Dr Fauci tell you that it's gonna spread",2020-10-01T23:34:51.000Z,
109,1311811832437510144,"Everyone 6 months or older should get flu shot amid COVID, experts say  https://t.co/BAzfygAU97",2020-10-01T23:34:47.000Z,
110,1311811759368556545,"Guyana has signed up to COVAX Facility, a global initiative to accelerate the development and manufacture of COVID-19 vaccines and then provide the vaccines in a guaranteed rapid, fair and equitable manner to countries which need them. Signing up to… https://t.co/9K3df7eQ4S",2020-10-01T23:34:30.000Z,
111,1311811717580562433,"Coronavirus vaccine trial participants report exhaustion, fever and headaches @CNBC https://t.co/FsEU47CfKv",2020-10-01T23:34:20.000Z,
112,1311811585749520384,"COVID-19 'Phase 3' Vaccine Trial Participants Report Day-Long Migraines, Fever  | Zero Hedge https://t.co/Wzvr6VXm6X",2020-10-01T23:33:48.000Z,
113,1311811476903034882,"@jeremynewberger But clearly better than Trump at math. Trump hasn’t a figured out that even having the military administer a COVID-19 vaccine to 200,000 people a day, it would take over 4 years to get to most Americans. Just takes a calculator and an interest in facts. Oh right.",2020-10-01T23:33:23.000Z,
114,1311811393167921152,"...reality👇

Covid: Vaccine will 'not return life to normal in spring' https://t.co/4wAhTZkaYx",2020-10-01T23:33:03.000Z,
115,1311811381318938624,"Quelle surprise... We're now dogs who they want to keep on a tight leash. 

The only way we can get back to normal is to close down that entire institution with it's doomsday predictions &amp; willing political mouthpieces.

#Freedom #CivilLiberties #vaccine

https://t.co/KNK1OM6grt",2020-10-01T23:33:00.000Z,
116,1311811306828242944,We know about it as it has been posted here many times but people don't care they only believe in fear and they believe that Bill Gate's vaccine will save them FROM THE BIG BAD WOLF Covid-19 https://t.co/3ckxZQy0T2,2020-10-01T23:32:42.000Z,
117,1311811245238960128,Pfizer CEO Hits Back at the Politicization of Their COVID-19 Vaccine https://t.co/U1IfQNwzCY,2020-10-01T23:32:27.000Z,
118,1311811224284344320,@MiserableSDFan Surprised Molina hasn’t created a coronavirus vaccine based on the way they talk,2020-10-01T23:32:22.000Z,
119,1311811133511274496,"Take the jab or lose your job: Medical journal calls for a MANDATORY Covid vaccine, says ‘noncompliance should incur a penalty’ https://t.co/cVqZUVNpVO",2020-10-01T23:32:01.000Z,
120,1311811061763510274,@Mike_Pence Yeah but the COVID-19! Is still up there we need the vaccine ready to start working encourage it if Kayleigh mcenany could have that answer,2020-10-01T23:31:44.000Z,
121,1311811016242667520,"@SaVampiress @titch37322943 @LindaSk49118554 No it hasn’t. Read below. 
Masks can make a difference. 
Also, vaccines don’t purport to “cure”. They are vaccines, not treatment. The COVID vaccine will help the majority (we hope) trigger a relevant immune defence.  

https://t.co/AJyKtkliv3",2020-10-01T23:31:33.000Z,
122,1311810998622400512,"@DrJayRichards Please read before quote tweeting and recognize what I've already said.

Following what I said, 2022 would be my *SECOND* COVID vaccination to maintain immunity, not my first. I expect to receive my first COVID vaccine in Q1 or early Q2 2021.",2020-10-01T23:31:28.000Z,
123,1311810950085906434,Russia supplies Egypt with 25 Million COVID-19 vaccine dosses. #coronavirus #Egypt,2020-10-01T23:31:17.000Z,
124,1311810948898881539,Pfizer chief hits out at politicisation of Covid-19 vaccine https://t.co/yOSlv6e2gm via @financialtimes,2020-10-01T23:31:17.000Z,
125,1311810905433354246,"Coronavirus vaccine trial participants report day-long exhaustion, fever and headaches — but say it's worth it - CNBC https://t.co/GdtSK78Weh",2020-10-01T23:31:06.000Z,
126,1311810886655332352,"Pfizer CEO ‘Disappointed’ in Presidential Debate, Politicization of Coronavirus Vaccine https://t.co/n5y4DmtFoC",2020-10-01T23:31:02.000Z,
127,1311810839410880517,"Coronavirus vaccine trial participants: Exhaustion, fever, headaches https://t.co/LZ17JndDRF",2020-10-01T23:30:51.000Z,
128,1311810832469299200,"Pfizer CEO: ‘Disappointed’ in presidential debate, vows no political pressure on Covid shot - POLITICO https://t.co/HTNmfZs3A2",2020-10-01T23:30:49.000Z,
129,1311810823870976000,BBC News - Why are we 'milking' crabs for a coronavirus vaccine? https://t.co/oIiraGsa0G,2020-10-01T23:30:47.000Z,
130,1311810806380601345,"@maxrogo @DrEricDing @realDonaldTrump 4 vaccines in Phase 3 trials in US (5 more outside US) with expected availability of at least 1 by January.

https://t.co/MbTIIl38gI",2020-10-01T23:30:43.000Z,
131,1311810791465783298,"@CMOH_Alberta Shame on you!  People, don’t let your loved ones get the flu vaccine!

https://t.co/956VPWWslR",2020-10-01T23:30:39.000Z,
132,1311810758641020928,"Everyone 6 months or older should get flu shot amid COVID, experts say https://t.co/F5tLdL61MK",2020-10-01T23:30:31.000Z,
133,1311810699258101761,"Pandemic could drag on even if a vaccine is found, report warns https://t.co/rZWsfaBfIB https://t.co/MoE3goHtk3",2020-10-01T23:30:17.000Z,
134,1311810698259976192,@V2019N Anyone thinking about a vaccine better watch this... Part 2 of a 4-part series about Covid-19 by Janet Ossebaard https://t.co/s3fCVgMZ0U via @BitChute,2020-10-01T23:30:17.000Z,
135,1311810685928640514,"@BamaCrazy1 @DrTomFrieden Please cite your source that these complications are the “exact same”. 

Medical terms for “long COVID” include post-acute COVID19 and postcovid syndrome.

Please explain why you are so confident that it is “not going away, even with a vaccine”.",2020-10-01T23:30:14.000Z,
136,1311810685656092674,"“Hutchison said he received pushback from people who felt he shouldn’t have said he received the vaccine rather than placebo. Given his symptoms, he said he thinks it’s highly unlikely he was part of the control group that received a saltwater solution” https://t.co/yvDxG6TfkW https://t.co/Zy6oM5k0Tf",2020-10-01T23:30:14.000Z,
137,1311810627233550336,"Getting a flu vaccine this season is more important than ever. 

Protect yourself and loved ones, get your flu shot today! @EPTXFire and @ElPasoTXGov Public Health are offering free vaccines to eligible El Pasoans. Learn more👇🏽

https://t.co/QxntJFZDc9",2020-10-01T23:30:00.000Z,
138,1311810626310766592,"To enhance that practice, for those who can’t get out of the house or don’t feel comfortable getting a shot at clinics, one organization is offering a method that bring the #flu vaccine to you. https://t.co/p0tcUdUoEz",2020-10-01T23:30:00.000Z,
139,1311810580450291715,"Pfizer Chief Laments Politicization of Vaccine Development
NY City’s reopening of schools. The mayor of Moscow ordered companies to send home 30 percent of workers after the city’s number of cases doubled over the past week.
#coronavirus #COVID19 @nytimes 
https://t.co/XWPGEXqNjR",2020-10-01T23:29:49.000Z,
140,1311810555523395584,BBC News - Covid: Vaccine will 'not return life to normal in spring' https://t.co/lcNaZid8fa,2020-10-01T23:29:43.000Z,
141,1311810512355840001,"VAX PANIC: US plans to ship first approved coronavirus vaccine a day after FDA gives the green light
https://t.co/3xxVhvqkBb",2020-10-01T23:29:33.000Z,
